5.702040816,1
6.1158730155,2
6.529705215,3
6.9121995465,4
7.294693878,1
7.661496599,2
8.02829932,3
8.4288435375,4
8.829387755,1
9.212517007,2
9.595646259,3
9.983129252000001,4
10.370612245,1
10.775510204,2
11.180408163,3
11.572244898,4
11.964081633,1
12.3297959185,2
12.695510204,3
13.103673469499999,4
13.511836735,1
13.8971428575,2
14.28244898,3
14.667755102000001,4
15.053061224,1
15.4285714285,2
15.804081633,3
16.1926530615,4
16.58122449,1
16.979591837,2
17.377959184,3
17.7665306125,4
18.155102041,1
18.533877551,2
18.912653061,3
19.3210544215,4
19.729455782,1
20.080578230999997,2
20.43170068,3
20.840238095,4
21.24877551,1
21.6229591835,2
21.997142857,3
22.375442177,4
22.753741497,1
23.164625850500002,2
23.575510204,3
23.954285714,4
24.333061224,1
24.746122448500003,2
25.159183673,3
25.5295918365,4
25.9,1
26.2860090705,2
26.672018141,3
27.056825396999997,4
27.441632653,1
27.8269387755,2
28.212244898,3
28.6114399095,4
29.010634921,1
29.4002154195,2
29.789795918,3
30.168866213,4
30.547936508,1
30.9256689345,2
31.303401361,3
31.705034014,4
32.106666667,1
32.4952380955,2
32.883809524,3
33.259546485499996,4
33.635283447,1
34.032834467499995,2
34.430385488,3
34.8177324265,4
35.205079365,1
35.5967800455,2
35.988480726,3
36.374569161,4
36.760657596,1
37.164274376,2
37.567891156,3
37.9306122445,4
38.293333333,1
38.692063492,2
39.090793651,3
39.480090703,4
39.869387755,1
40.268537415,2
40.667687075,3
41.019138322,4
41.370589569,1
41.784036281,2
42.197482993,3
42.576043084000005,4
42.954603175,1
43.347437642,2
43.740272109,3
44.112675737,4
44.485079365,1
44.8787301585,2
45.272380952,3
45.652063491999996,4
46.031746032,1
46.442868481000005,2
46.85399093,3
47.2315873015,4
47.609183673,1
48.00047619,2
48.391768707,3
48.7698526075,4
49.147936508,1
49.5529931975,2
49.958049887,3
50.348979592,4
50.739909297,1
51.126201814,2
51.512494331,3
51.899739229,4
52.286984127,1
52.66068027199999,2
53.034376417,3
53.420408163,4
53.806439909,1
54.206984127,2
54.607528345,3
54.977755102,4
55.347981859,1
55.762981859,2
56.177981859,3
