0.725333333,1
1.04790625,2
1.370479167,3
1.7130625,4
2.055645833,1
2.3582291665,2
2.6608125,3
2.9833958335,4
3.305979167,1
3.6404895835,2
3.975,3
4.299,4
4.623,1
4.94325,2
5.2635,3
5.5750625,4
5.886625,1
6.2230625,2
6.5595,3
6.88821875,4
7.2169375,1
7.53546875,2
7.854,3
8.18175,4
8.5095,1
8.83475,2
9.16,3
9.478791666500001,4
9.797583333,1
10.128125,2
10.458666667,3
16.334,4
16.6653333335,1
16.996666667,2
17.295,3
17.593333333,4
17.9130104165,1
18.2326875,2
18.5552708335,3
18.877854167,4
19.2114270835,1
19.545,2
19.866666666500002,3
20.188333333,4
20.500833333,1
20.813333333,2
21.149333333,3
21.485333333,4
21.8096666665,1
22.134,2
22.456,3
22.778,4
23.107,1
23.436,2
23.7566666665,3
24.077333333,4
24.4026666665,1
24.728,2
25.0449791665,3
25.361958333,4
25.6893125,1
26.016666667,2
26.348,3
26.679333333,4
27.018,1
27.356666667,2
27.662,3
27.967333333,4
28.298666666499997,1
28.63,2
28.945,3
29.26,4
29.5843333335,1
29.908666667,2
30.2443333335,3
30.58,4
30.895,1
31.21,2
31.545,3
31.88,4
32.19,1
32.5,2
32.8266666665,3
33.153333333,4
33.478333332999995,1
33.803333333,2
34.114999999999995,3
34.426666667,4
34.78,1
35.133333333,2
35.42266666650001,3
35.712,4
36.078,1
36.444,2
36.747,3
37.05,4
37.375666666499995,1
37.701333333,2
38.029333333,3
38.357333333,4
38.6746666665,1
38.992,2
39.32,3
39.648,4
39.964,1
40.28,2
40.616,3
40.952,4
41.274333333499996,1
41.596666667,2
41.921666667,3
42.246666667,4
42.576666667,1
42.906666667,2
43.228333333500004,3
43.55,4
43.8733333335,1
44.196666667,2
44.5170625,3
44.837458333,4
45.1600416665,1
45.482625,2
45.8252083335,3
46.167791667,4
46.4703645835,1
46.7729375,2
47.1081354165,3
47.443333333,4
47.785,1
48.126666667,2
48.441666667,3
48.756666667,4
49.083291667,1
49.409916667,2
49.7325,3
50.055083333,4
50.3776666665,1
50.70025,2
51.0428333335,3
51.385416667,4
51.6879895835,1
51.9905625,2
52.3131458335,3
52.635729167,4
52.958312500000005,1
53.280895833,2
53.623479166500005,3
53.9660625,4
54.268635416500004,1
54.571208333,2
54.8937916665,3
55.216375,4
55.5389583335,1
55.861541667,2
56.204125,3
56.546708333,4
56.849281250000004,1
57.151854167,2
57.4744375,3
57.797020833,4
58.1196041665,1
58.4421875,2
58.784770833500005,3
59.127354167,4
59.4376770835,1
59.748,2
60.1061666665,3
60.464333333,4
60.773250000000004,1
61.082166667,2
61.4097395835,3
61.7373125,4
62.0623229165,1
62.387333333,2
62.691166666499996,3
62.995,4
63.3326666665,1
63.670333333,2
63.979145833000004,3
64.287958333,4
64.6355416665,1
64.983125,2
65.30570833350001,3
65.628291667,4
65.950875,1
66.273458333,2
66.61603124999999,3
66.958604167,4
67.28746875,1
67.616333333,2
67.8926354165,3
68.1689375,4
68.4996354165,1
68.830333333,2
69.181333333,3
69.532333333,4
69.8335,1
70.134666667,2
70.485,3
70.835333333,4
71.152333333,1
71.469333333,2
71.776333333,3
72.083333333,4
72.413333333,1
72.743333333,2
73.08478124999999,3
73.426229167,4
73.722979167,1
74.019729167,2
74.3623020835,3
74.704875,4
75.0074583335,1
75.310041667,2
75.63262499999999,3
75.955208333,4
76.27779166650001,1
76.600375,2
76.9429479165,3
77.285520833,4
77.5881041665,1
77.8906875,2
78.21327083349999,3
78.535854167,4
78.85843750000001,1
79.181020833,2
79.52359375,3
79.866166667,4
80.19475,1
80.523333333,2
80.8549166665,3
81.1865,4
81.5090729165,1
81.831645833,2
82.1532291665,3
82.4748125,4
82.77739583350001,1
83.079979167,2
83.40956249999999,3
83.739145833,4
84.06171875,1
84.384291667,2
84.726875,3
85.069458333,4
85.3720416665,1
85.674625,2
86.0135416665,3
86.352458333,4
86.67503125,1
86.997604167,2
88.9844375,3
89.2961770835,4
89.607916667,1
89.928,2
90.248083333,3
90.5439166665,4
90.83975,1
91.16233333349999,2
91.484916667,3
91.83515625,4
92.185395833,1
92.5373125,2
92.889229167,3
93.1718125,4
93.454395833,1
93.77697916650001,2
94.0995625,3
94.4221354165,4
94.744708333,1
95.0872916665,2
95.429875,3
95.7564583335,4
96.083041667,1
96.405625,2
96.728208333,3
97.05078125,4
97.373354167,1
97.705604167,2
98.037854167,3
98.3537708335,4
98.6696875,1
99.0082708335,2
99.346854167,3
99.66942708350001,4
99.992,1
100.3345833335,2
100.677166667,3
100.97975,4
101.282333333,1
101.60490625,2
101.927479167,3
102.2500625,4
102.572645833,1
102.9152291665,2
103.2578125,3
103.5603958335,4
103.862979167,1
104.1855520835,2
104.508125,3
104.83070833350001,4
105.153291667,1
105.49587500000001,2
105.838458333,3
106.1410416665,4
106.443625,1
106.7661979165,2
107.088770833,3
107.41135416649999,4
107.7339375,1
