0.41225,1
1.057395833,2
1.7425625,3
2.347729167,4
2.992895833,1
3.638041667,2
4.323208333,3
4.928375,4
5.573541667,1
6.2186875,2
6.903854167,3
7.509020833,4
8.1541875,1
8.799333333,2
9.4845,3
10.089666667,4
10.734833333,1
11.379979167,2
12.024,3
12.6703125,4
13.315479167,1
13.960625,2
14.6205,3
15.250958333,4
15.896125,1
16.541270833,2
17.190833333,3
17.831604167,4
18.476770833,1
19.121916667,2
19.761,3
20.41225,4
21.057395833,1
21.7025625,2
22.339333333,3
22.992895833,4
23.638041667,1
24.283208333,2
24.928,3
25.563791667,4
26.2089375,1
26.854104167,2
27.513,3
28.1444375,4
28.789583333,1
29.43475,2
30.119916667,3
30.725083333,4
31.370229167,1
32.015395833,2
32.7005625,3
33.305729167,4
33.950875,1
34.596041667,2
35.265,3
35.886375,4
36.531520833,1
37.1766875,2
37.861854167,3
38.467020833,4
39.112166667,1
39.757333333,2
40.4425,3
41.047645833,4
41.6928125,1
42.3555,2
42.9945,3
43.628291667,4
44.273458333,1
44.918625,2
45.585,3
46.2089375,4
46.854104167,1
47.499270833,2
48.1844375,3
48.789583333,4
49.43475,1
50.079916667,2
50.733,3
51.370229167,4
52.015395833,1
52.6605625,2
53.345729167,3
53.950875,4
54.596041667,1
55.241208333,2
55.926375,3
56.531520833,4
57.1766875,1
57.821854167,2
58.507020833,3
59.112166667,4
59.757333333,1
60.4025,2
61.087645833,3
61.6928125,4
62.337979167,1
62.983145833,2
63.668291667,3
64.273458333,4
64.918625,1
65.563791667,2
66.234,3
66.854104167,4
67.499270833,1
68.1444375,2
68.829583333,3
69.43475,4
70.079916667,1
70.725083333,2
71.382,3
72.015395833,4
72.6605625,1
73.305729167,2
73.990875,3
74.596041667,4
75.241208333,1
75.886375,2
76.571520833,3
77.1766875,4
77.821854167,1
78.467020833,2
79.152166667,3
79.757333333,4
80.4025,1
81.047645833,2
81.7328125,3
82.337979167,4
82.983145833,1
83.628291667,2
84.313458333,3
84.918625,4
85.563791667,1
86.2089375,2
86.894104167,3
87.499270833,4
88.1444375,1
88.789583333,2
89.47475,3
90.079916667,4
90.725083333,1
91.370229167,2
92.055395833,3
92.6605625,4
93.305729167,1
93.950875,2
94.636041667,3
95.241208333,4
95.886375,1
96.531520833,2
97.19,3
97.821854167,4
98.467020833,1
99.112166667,2
99.781666667,3
100.4025,4
101.047645833,1
101.6928125,2
102.365,3
102.983145833,4
103.628291667,1
104.273458333,2
104.958625,3
105.563791667,4
106.2089375,1
106.854104167,2
107.539270833,3
108.1444375,4
108.789583333,1
109.43475,2
110.119916667,3
110.725083333,4
111.370229167,1
112.015395833,2
112.7005625,3
113.305729167,4
113.950875,1
114.596041667,2
115.281208333,3
115.886375,4
116.531520833,1
117.1766875,2
117.861854167,3
118.467020833,4
119.112166667,1
119.757333333,2
120.4425,3
121.047645833,4
121.6928125,1
122.337979167,2
123.023145833,3
123.628291667,4
124.273458333,1
124.918625,2
125.603791667,3
126.2089375,4
126.854104167,1
127.499270833,2
128.16,3
128.789583333,4
129.43475,1
130.079916667,2
130.746666667,3
131.370229167,4
132.015395833,1
132.6605625,2
133.345729167,3
133.950875,4
134.596041667,1
135.241208333,2
135.926375,3
136.531520833,4
137.1766875,1
137.821854167,2
138.507020833,3
139.112166667,4
139.757333333,1
140.4025,2
141.087645833,3
141.6928125,4
142.337979167,1
142.983145833,2
143.668291667,3
144.273458333,4
144.918625,1
145.563791667,2
146.2489375,3
146.854104167,4
147.499270833,1
148.1444375,2
148.829583333,3
149.43475,4
150.079916667,1
150.725083333,2
151.356,3
152.015395833,4
152.6605625,1
153.305729167,2
153.990875,3
154.596041667,4
155.241208333,1
155.886375,2
156.571520833,3
157.1766875,4
157.821854167,1
158.467020833,2
159.104,3
159.74,4
160.4025,1
161.047645833,2
161.68,3
162.337979167,4
162.983145833,1
163.628291667,2
164.272,3
164.918625,4
165.563791667,1
166.2089375,2
166.864,3
167.499270833,4
168.1444375,1
168.789583333,2
169.444,3
170.079916667,4
170.725083333,1
171.370229167,2
172.055395833,3
172.6605625,4
173.305729167,1
173.950875,2
174.636041667,3
175.241208333,4
175.886375,1
176.531520833,2
177.163333333,3
177.821854167,4
178.467020833,1
179.112166667,2
179.797333333,3
180.4025,4
181.047645833,1
181.6928125,2
182.33,3
182.983145833,4
183.628291667,1
184.273458333,2
184.95,3
185.563791667,4
186.2089375,1
186.854104167,2
187.539270833,3
188.1444375,4
188.789583333,1
189.43475,2
190.078,3
190.725083333,4
191.370229167,1
192.015395833,2
192.7005625,3
193.305729167,4
193.950875,1
194.596041667,2
195.281208333,3
195.886375,4
196.531520833,1
197.1766875,2
197.861854167,3
198.467020833,4
199.112166667,1
199.757333333,2
200.4425,3
201.047645833,4
201.6928125,1
202.337979167,2
203.023145833,3
203.628291667,4
204.273458333,1
204.918625,2
205.603791667,3
206.2089375,4
206.854104167,1
207.499270833,2
208.1844375,3
208.789583333,4
209.43475,1
210.079916667,2
210.765083333,3
211.370229167,4
212.015395833,1
212.6605625,2
213.345729167,3
213.950875,4
214.596041667,1
215.241208333,2
215.926375,3
216.531520833,4
217.1766875,1
217.821854167,2
218.507020833,3
219.112166667,4
219.757333333,1
220.4025,2
221.087645833,3
221.6928125,4
222.337979167,1
222.983145833,2
223.668291667,3
224.273458333,4
224.918625,1
225.563791667,2
226.2489375,3
226.854104167,4
227.499270833,1
228.1444375,2
228.829583333,3
229.43475,4
230.079916667,1
230.725083333,2
231.410229167,3
232.015395833,4
232.6605625,1
233.305729167,2
233.990875,3
234.596041667,4
235.241208333,1
235.886375,2
236.571520833,3
237.1766875,4
237.821854167,1
238.467020833,2
239.152166667,3
239.757333333,4
240.4025,1
241.047645833,2
241.7328125,3
242.337979167,4
242.983145833,1
243.628291667,2
244.313458333,3
244.918625,4
245.563791667,1
246.2089375,2
246.894104167,3
247.499270833,4
248.1444375,1
248.789583333,2
249.47475,3
250.079916667,4
250.725083333,1
251.370229167,2
252.055395833,3
252.6605625,4
253.305729167,1
253.950875,2
254.636041667,3
255.241208333,4
255.886375,1
256.531520833,2
257.2166875,3
257.821854167,4
258.467020833,1
259.112166667,2
259.797333333,3
260.4025,4
